       district       |       block        |                name                |  id  |  id  |  id   
 chamarajanagara      | hanur              | kowdalli                           |439|627|2913
 chamarajanagara      | hanur              | maaralli                           |439|627|2914
 chamarajanagara      | hanur              | m.m.hills                          |439|627|2915
 chamarajanagara      | hanur              | ramapura                           |439|627|2916
 chamarajanagara      | hanur              | shyagyam                           |439|627|2917
 chamarajanagara      | hanur              | martalli                           |439|627|2918
 chamarajanagara      | hanur              | odakehalla                         |439|627|2919
 chamarajanagara      | kollegala          | kamagere                           |439|625|2888
 chamarajanagara      | kollegala          | kunthur                            |439|625|2889
 chamarajanagara      | kollegala          | kothanur                           |439|625|2890
 chamarajanagara      | kollegala          | kollegal-1                         |439|625|2891
 chamarajanagara      | kollegala          | madhuvanahalli                     |439|625|2892
 chamarajanagara      | kollegala          | sathegala                          |439|625|2893
 chamarajanagara      | kollegala          | mulluru                            |439|625|2894
 chamarajanagara      | kollegala          | palya                              |439|625|9664
 chamarajanagara      | kollegala          | martalli                           |439|625|9998
 chamarajanagara      | kollegala          | mudigundam                         |439|625|9999
 chamarajanagara      | yelandur           | maddur                             |439|626|2895
 chamarajanagara      | yelandur           | yelandur                           |439|626|2896
 chamarajanagara      | yelandur           | agara                              |439|626|2897
 chamarajanagara      | yelandur           | duggatti                           |439|626|2901
 chamarajanagara      | yelandur           | gumballi                           |439|626|2902
 chamarajanagara      | yelandur           | kesthur                            |439|626|10000
 chikkaballapura      | bagepally          | bagepally                          |441|632|3007
 chikkaballapura      | bagepally          | billur                             |441|632|3008
 chikkaballapura      | bagepally          | chakavelu                          |441|632|3009
 chikkaballapura      | bagepally          | chelur                             |441|632|3010
 chikkaballapura      | bagepally          | gulur                              |441|632|3011
 chikkaballapura      | bagepally          | mittemari                          |441|632|3012
 chikkaballapura      | bagepally          | pathapalya                         |441|632|3013
 chikkaballapura      | bagepally          | yallampalli                        |441|632|3014
 chikkaballapura      | bagepally          | marganukunte                       |441|632|3015
 chikkaballapura      | bagepally          | g.maddepalli                       |441|632|3016
 chikkaballapura      | bagepally          | somanathapura                      |441|632|3017
 chikkaballapura      | bagepally          | achaganapalli                      |441|632|3018
 chikkaballapura      | bagepally          | palyakere                          |441|632|3019
 chikkaballapura      | bagepally          | bagepally rural                    |441|632|3020
 chikkaballapura      | bagepally          | yeragudi                           |441|632|9665
 chikkaballapura      | bagepally          | m.nallagutapalli                   |441|632|9666
 chikkaballapura      | bagepally          | urdu                               |441|632|9667
 chikkaballapura      | bagepally          | devaragudipalli                    |441|632|10001
 chikkaballapura      | bagepally          | kanagamakalapalli                  |441|632|10002
 chikkaballapura      | bagepally          | raccheruvu                         |441|632|10003
 chikkaballapura      | bagepally          | thimampalli                        |441|632|10004
 chikkaballapura      | bagepally          | tollapalli                         |441|632|10005
 chikkaballapura      | chikkaballapur     | nandi                              |441|633|3021
 chikkaballapura      | chikkaballapur     | mandikal                           |441|633|3022
 chikkaballapura      | chikkaballapur     | nayanahalli                        |441|633|3023
 chikkaballapura      | chikkaballapur     | poshettihalli                      |441|633|3024
 chikkaballapura      | chikkaballapur     | dibbur                             |441|633|3025
 chikkaballapura      | chikkaballapur     | chikkaballapur                     |441|633|3026
 chikkaballapura      | chikkaballapur     | peresandra                         |441|633|3027
 chikkaballapura      | chikkaballapur     | r.g. halli                         |441|633|3028
 chikkaballapura      | chikkaballapur     | vaddrapalya                        |441|633|3029
 chikkaballapura      | chikkaballapur     | srirampura                         |441|633|3030
 chikkaballapura      | chikkaballapur     | kondenahalli                       |441|633|9668
 chikkaballapura      | chikkaballapur     | angarekanahalli                    |441|633|10006
 chikkaballapura      | chikkaballapur     | chickballapur rural                |441|633|10007
 chikkaballapura      | chikkaballapur     | haleperasandra                     |441|633|10008
 chikkaballapura      | chikkaballapur     | kammaguttahalli                    |441|633|10009
 chikkaballapura      | chikkaballapur     | marasanahalli                      |441|633|10010
 chikkaballapura      | chikkaballapur     | muddenahalli                       |441|633|10011
 chikkaballapura      | chikkaballapur     | s.gollahalli                       |441|633|10012
 chikkaballapura      | chikkaballapur     | urdu                               |441|633|10013
 chikkaballapura      | chintamani         | kaiwara                            |441|634|3032
 chikkaballapura      | chintamani         | chintamani                         |441|634|3033
 chikkaballapura      | chintamani         | yagavakote                         |441|634|3034
 chikkaballapura      | chintamani         | buragamakalahalli                  |441|634|3035
 chikkaballapura      | chintamani         | hirekattigenahalli                 |441|634|3036
 chikkaballapura      | chintamani         | batlahalli                         |441|634|3037
 chikkaballapura      | chintamani         | k raguttahalli                     |441|634|3038
 chikkaballapura      | chintamani         | chilakalanerpu                     |441|634|3039
 chikkaballapura      | chintamani         | buradagunte                        |441|634|3040
 chikkaballapura      | chintamani         | konapalli                          |441|634|3041
 chikkaballapura      | chintamani         | talagavara                         |441|634|3042
 chikkaballapura      | chintamani         | anoor                              |441|634|3043
 chikkaballapura      | chintamani         | muragamalla                        |441|634|3044
 chikkaballapura      | chintamani         | iragampalli                        |441|634|3045
 chikkaballapura      | chintamani         | chinthamani-2                      |441|634|3046
 chikkaballapura      | chintamani         | amitaganahalli                     |441|634|10014
 chikkaballapura      | chintamani         | doddaganjuru                       |441|634|10015
 chikkaballapura      | chintamani         | kadadhanamari                      |441|634|10016
 chikkaballapura      | chintamani         | kaderanahalli                      |441|634|10017
 chikkaballapura      | chintamani         | kencharalhalli                     |441|634|10018
 chikkaballapura      | chintamani         | m gollahalli                       |441|634|10019
 chikkaballapura      | chintamani         | nalamachanahalli                   |441|634|10020
 chikkaballapura      | chintamani         | nandiganahalli                     |441|634|10021
 chikkaballapura      | chintamani         | peramachanahalli                   |441|634|10022
 chikkaballapura      | chintamani         | siddepalli                         |441|634|10023
 chikkaballapura      | chintamani         | urdu-1                             |441|634|10024
 chikkaballapura      | chintamani         | urdu-2                             |441|634|10025
 chikkaballapura      | chintamani         | urdu-3                             |441|634|10026
 chikkaballapura      | gowribidanur       | idagur                             |441|635|3048
 chikkaballapura      | gowribidanur       | vatada hosahalli                   |441|635|3049
 chikkaballapura      | gowribidanur       | namagondlu                         |441|635|3050
 chikkaballapura      | gowribidanur       | gowribidanur                       |441|635|3051
 chikkaballapura      | gowribidanur       | hosur                              |441|635|3052
 chikkaballapura      | gowribidanur       | manchenahalli                      |441|635|3053
 chikkaballapura      | gowribidanur       | nagaragere                         |441|635|3054
 chikkaballapura      | gowribidanur       | alipura                            |441|635|3055
 chikkaballapura      | gowribidanur       | d palya                            |441|635|3056
 chikkaballapura      | gowribidanur       | thondebavi                         |441|635|3057
 chikkaballapura      | gowribidanur       | viduraswatha                       |441|635|3058
 chikkaballapura      | gowribidanur       | alakapura                          |441|635|3059
 chikkaballapura      | gowribidanur       | urdu-1(south)                      |441|635|9670
 chikkaballapura      | gowribidanur       | urdu-2(north)                      |441|635|9671
 chikkaballapura      | gowribidanur       | gedare                             |441|635|10027
 chikkaballapura      | gowribidanur       | hale halli                         |441|635|10028
 chikkaballapura      | gowribidanur       | herebidanur                        |441|635|10029
 chikkaballapura      | gowribidanur       | hudaguru                           |441|635|10030
 chikkaballapura      | gowribidanur       | jarabandahalli                     |441|635|10031
 chikkaballapura      | gowribidanur       | kallinayakanahalli                 |441|635|10032
 chikkaballapura      | gowribidanur       | melya                              |441|635|10033
 chikkaballapura      | gowribidanur       | mudugere                           |441|635|10034
 chikkaballapura      | gowribidanur       | pura                               |441|635|10035
 chikkaballapura      | gowribidanur       | ramapura                           |441|635|10036
 chikkaballapura      | gudibanda          | beechaganahalli                    |441|636|3060
 chikkaballapura      | gudibanda          | somenahalli                        |441|636|3061
 chikkaballapura      | gudibanda          | hampasandra                        |441|636|3062
 chikkaballapura      | gudibanda          | gudibande                          |441|636|3063
 chikkaballapura      | gudibanda          | gudibande rural                    |441|636|10037
 chikkaballapura      | gudibanda          | thirumani                          |441|636|10038
 chikkaballapura      | gudibanda          | varlkonda                          |441|636|10039
 chikkaballapura      | gudibanda          | yallodu                            |441|636|10040
 chikkaballapura      | sidlaghatta        | sadali                             |441|637|3065
 chikkaballapura      | sidlaghatta        | dibburahalli                       |441|637|3066
 chikkaballapura      | sidlaghatta        | melur                              |441|637|3067
 chikkaballapura      | sidlaghatta        | jangamakote                        |441|637|3068
 chikkaballapura      | sidlaghatta        | basettyhalli                       |441|637|3069
 chikkaballapura      | sidlaghatta        | bhaktharahalli                     |441|637|3070
 chikkaballapura      | sidlaghatta        | y.hunasenahalli                    |441|637|3071
 chikkaballapura      | sidlaghatta        | ablodu                             |441|637|3072
 chikkaballapura      | sidlaghatta        | cheemangala                        |441|637|3073
 chikkaballapura      | sidlaghatta        | ganjigunte                         |441|637|3074
 chikkaballapura      | sidlaghatta        | sidlaghatta                        |441|637|3075
 chikkaballapura      | sidlaghatta        | ullurupate(city-2)                 |441|637|9672
 chikkaballapura      | sidlaghatta        | ergappanahalli                     |441|637|9673
 chikkaballapura      | sidlaghatta        | gambiranahalli                     |441|637|9674
 chikkaballapura      | sidlaghatta        | palicherlu                         |441|637|9675
 chikkaballapura      | sidlaghatta        | devaramalluru                      |441|637|10041
 chikkaballapura      | sidlaghatta        | e thimmasandra                     |441|637|10042
 chikkaballapura      | sidlaghatta        | thimmanayakanahalli                |441|637|10043
 chikkaballapura      | sidlaghatta        | thummanahalli                      |441|637|10044
 chikkaballapura      | sidlaghatta        | urdu sidlaghatta                   |441|637|10045
 chikkamangalore      | biruru             | ballavara                          |429|566|2071
 chikkamangalore      | biruru             | lingadahalli                       |429|566|2072
 chikkamangalore      | biruru             | birur town                         |429|566|2073
 chikkamangalore      | biruru             | birur m camp                       |429|566|2074
 chikkamangalore      | biruru             | k hosahalli                        |429|566|2075
 chikkamangalore      | biruru             | emmedoddi                          |429|566|2076
 chikkamangalore      | biruru             | doddapatanagere                    |429|566|2077
 chikkamangalore      | biruru             | jodihochihalli                     |429|566|2078
 chikkamangalore      | biruru             | nidagatta                          |429|566|2079
 chikkamangalore      | biruru             | devanur                            |429|566|2080
 chikkamangalore      | biruru             | sakrayapatna                       |429|566|2081
 chikkamangalore      | biruru             | banur                              |429|566|2082
 chikkamangalore      | biruru             | gulladamane                        |429|566|10046
 chikkamangalore      | biruru             | hullehalli                         |429|566|10047
 chikkamangalore      | biruru             | s.bidare                           |429|566|10048
 chikkamangalore      | biruru             | udeva                              |429|566|10049
 chikkamangalore      | chikmagalur        | ckm 01                             |429|564|2027
 chikkamangalore      | chikmagalur        | ckm 02                             |429|564|2028
 chikkamangalore      | chikmagalur        | mugathihalli                       |429|564|2029
 chikkamangalore      | chikmagalur        | indhavara                          |429|564|2030
 chikkamangalore      | chikmagalur        | belwadi                            |429|564|2031
 chikkamangalore      | chikmagalur        | hiregowja                          |429|564|2032
 chikkamangalore      | chikmagalur        | mallandur                          |429|564|2033
 chikkamangalore      | chikmagalur        | vasthare                           |429|564|2034
 chikkamangalore      | chikmagalur        | allampura                          |429|564|2035
 chikkamangalore      | chikmagalur        | aldur                              |429|564|2036
 chikkamangalore      | chikmagalur        | mallenahalli                       |429|564|2037
 chikkamangalore      | chikmagalur        | avuthi                             |429|564|2038
 chikkamangalore      | chikmagalur        | kathrikere                         |429|564|2039
 chikkamangalore      | chikmagalur        | s m pet                            |429|564|2040
 chikkamangalore      | chikmagalur        | machegondanahalli                  |429|564|2041
 chikkamangalore      | chikmagalur        | kadavanthi                         |429|564|2042
 chikkamangalore      | chikmagalur        | milemane                           |429|564|2043
 chikkamangalore      | chikmagalur        | kalasapura                         |429|564|2044
 chikkamangalore      | chikmagalur        | marle                              |429|564|2045
 chikkamangalore      | chikmagalur        | amble                              |429|564|2046
 chikkamangalore      | chikmagalur        | urdu ckm                           |429|564|2047
 chikkamangalore      | chikmagalur        | ckm 03                             |429|564|10050
 chikkamangalore      | chikmagalur        | huyigere                           |429|564|10051
 chikkamangalore      | chikmagalur        | mugathihalli - 02                  |429|564|10052
 chikkamangalore      | chikmagalur        | sirvase                            |429|564|10053
 chikkamangalore      | chikmagalur        | uddebhoranahalli                   |429|564|10054
 chikkamangalore      | kadur              | hirenellur                         |429|563|2002
 chikkamangalore      | kadur              | chowlahiriyar                      |429|563|2003
 chikkamangalore      | kadur              | yagati                             |429|563|2004
 chikkamangalore      | kadur              | hochihalli                         |429|563|2005
 chikkamangalore      | kadur              | singatagere                        |429|563|2006
 chikkamangalore      | kadur              | kadur rural                        |429|563|2007
 chikkamangalore      | kadur              | mattigatta                         |429|563|2008
 chikkamangalore      | kadur              | panchanahalli                      |429|563|2009
 chikkamangalore      | kadur              | anegere                            |429|563|2011
 chikkamangalore      | kadur              | y mallapura                        |429|563|2012
 chikkamangalore      | kadur              | annigere(9 cross)                  |429|563|2013
 chikkamangalore      | kadur              | biluvala                           |429|563|2014
 chikkamangalore      | kadur              | bisalere                           |429|563|2015
 chikkamangalore      | kadur              | kadur west                         |429|563|9639
 chikkamangalore      | kadur              | kadur east                         |429|563|9640
 chikkamangalore      | kadur              | antharaghatte                      |429|563|10055
 chikkamangalore      | kadur              | g. yaradakere                      |429|563|10056
 chikkamangalore      | kadur              | keresanthe                         |429|563|10057
 chikkamangalore      | kadur              | urdu kadur                         |429|563|10058
 chikkamangalore      | kadur              | yallamabalase                      |429|563|10059
 chikkamangalore      | koppa              | koppa pattana                      |429|560|1962
 chikkamangalore      | koppa              | balagady                           |429|560|1964
 chikkamangalore      | koppa              | niluvagilu                         |429|560|1965
 chikkamangalore      | koppa              | agalagandi                         |429|560|1966
 chikkamangalore      | koppa              | kammaradi                          |429|560|1967
 chikkamangalore      | koppa              | hariharapura                       |429|560|1969
 chikkamangalore      | koppa              | jayapura                           |429|560|1970
 chikkamangalore      | koppa              | herur                              |429|560|1973
 chikkamangalore      | koppa              | shantigram                         |429|560|1974
 chikkamangalore      | koppa              | narve                              |429|560|1975
 chikkamangalore      | koppa              | koppa gramantara                   |429|560|1976
 chikkamangalore      | moodigere          | mudigere                           |429|565|2048
 chikkamangalore      | moodigere          | hesgal                             |429|565|2049
 chikkamangalore      | moodigere          | mokonahalli                        |429|565|2050
 chikkamangalore      | moodigere          | billuru                            |429|565|2051
 chikkamangalore      | moodigere          | chinniga                           |429|565|2052
 chikkamangalore      | moodigere          | bettadamane                        |429|565|2053
 chikkamangalore      | moodigere          | bankal                             |429|565|2055
 chikkamangalore      | moodigere          | niduvale                           |429|565|2056
 chikkamangalore      | moodigere          | javali                             |429|565|2057
 chikkamangalore      | moodigere          | hirebylu                           |429|565|2058
 chikkamangalore      | moodigere          | kalasa                             |429|565|2059
 chikkamangalore      | moodigere          | samse                              |429|565|2060
 chikkamangalore      | moodigere          | gowdahalli                         |429|565|2061
 chikkamangalore      | moodigere          | halike                             |429|565|2062
 chikkamangalore      | moodigere          | urdu mudigere                      |429|565|2063
 chikkamangalore      | moodigere          | phalguni                           |429|565|2064
 chikkamangalore      | moodigere          | gonibeedu                          |429|565|10060
 chikkamangalore      | narasimharajapura  | n r pura                           |429|561|1977
 chikkamangalore      | narasimharajapura  | muthina koppa                      |429|561|1978
 chikkamangalore      | narasimharajapura  | shettikoppa                        |429|561|1979
 chikkamangalore      | narasimharajapura  | moodabagilu                        |429|561|1980
 chikkamangalore      | narasimharajapura  | sankadakuni                        |429|561|1981
 chikkamangalore      | narasimharajapura  | gadigeshwara                       |429|561|1982
 chikkamangalore      | narasimharajapura  | balehonnur                         |429|561|1983
 chikkamangalore      | narasimharajapura  | karkeshwara                        |429|561|1984
 chikkamangalore      | narasimharajapura  | n r pura rural                     |429|561|10061
 chikkamangalore      | sringeri           | vidyanagar                         |429|559|1957
 chikkamangalore      | sringeri           | menase                             |429|559|1958
 chikkamangalore      | sringeri           | nemmaru                            |429|559|1959
 chikkamangalore      | sringeri           | nallur                             |429|559|1960
 chikkamangalore      | sringeri           | sringere pattana                   |429|559|1961
 chikkamangalore      | sringeri           | kigga                              |429|559|10062
 chikkamangalore      | tarikere           | ajjampura                          |429|562|1985
 chikkamangalore      | tarikere           | bhavikere                          |429|562|1986
 chikkamangalore      | tarikere           | belenahalli                        |429|562|1987
 chikkamangalore      | tarikere           | bettadahalli                       |429|562|1988
 chikkamangalore      | tarikere           | bukkambudi                         |429|562|1989
 chikkamangalore      | tarikere           | kudlur                             |429|562|1990
 chikkamangalore      | tarikere           | lakkavalli                         |429|562|1991
 chikkamangalore      | tarikere           | neralekere                         |429|562|1993
 chikkamangalore      | tarikere           | shivani                            |429|562|1994
 chikkamangalore      | tarikere           | shokke                             |429|562|1995
 chikkamangalore      | tarikere           | sollapura                          |429|562|1996
 chikkamangalore      | tarikere           | kasaba                             |429|562|1997
 chikkamangalore      | tarikere           | mudugodu                           |429|562|1998
 chikkamangalore      | tarikere           | kallenahalli                       |429|562|1999
 chikkamangalore      | tarikere           | gadihalli                          |429|562|10063
 chikkamangalore      | tarikere           | hadikere                           |429|562|10064
 chikkamangalore      | tarikere           | karkuchi                           |429|562|10065
 chikkamangalore      | tarikere           | kasaba rural                       |429|562|10066
 chitradurga          | challakere         | nayakanahatti                      |425|535|1614
 chitradurga          | challakere         | mallurahalli                       |425|535|1615
 chitradurga          | challakere         | hirehalli                          |425|535|1616
 chitradurga          | challakere         | talaku                             |425|535|1617
 chitradurga          | challakere         | renukapura                         |425|535|1618
 chitradurga          | challakere         | jajuru                             |425|535|1619
 chitradurga          | challakere         | parashurampura                     |425|535|1620
 chitradurga          | challakere         | b.n.pura                           |425|535|1621
 chitradurga          | challakere         | dodderi                            |425|535|1622
 chitradurga          | challakere         | gopanahalli                        |425|535|1623
 chitradurga          | challakere         | p.mahadevapura                     |425|535|1624
 chitradurga          | challakere         | devareddihalli                     |425|535|1625
 chitradurga          | challakere         | ramajogihalli                      |425|535|1626
 chitradurga          | challakere         | challakere north                   |425|535|1627
 chitradurga          | challakere         | challakere south                   |425|535|9641
 chitradurga          | challakere         | urdu challekere                    |425|535|9642
 chitradurga          | challakere         | abbenahalli                        |425|535|10067
 chitradurga          | challakere         | banjigere                          |425|535|10068
 chitradurga          | challakere         | devamarikunte                      |425|535|10069
 chitradurga          | challakere         | doddachellur                       |425|535|10070
 chitradurga          | challakere         | doddullarthy                       |425|535|10071
 chitradurga          | challakere         | ghataparthy                        |425|535|10072
 chitradurga          | challakere         | gourasamudra                       |425|535|10073
 chitradurga          | challakere         | meerasabeehalli                    |425|535|10074
 chitradurga          | challakere         | nannivala                          |425|535|10075
 chitradurga          | challakere         | neelagethanahatti                  |425|535|10076
 chitradurga          | challakere         | neralagunte                        |425|535|10077
 chitradurga          | challakere         | n mahadevapura                     |425|535|10078
 chitradurga          | challakere         | pagadalabande                      |425|535|10079
 chitradurga          | challakere         | sanikere                           |425|535|10080
 chitradurga          | challakere         | t n kote                           |425|535|10081
 chitradurga          | chitradurga        | turuvanur                          |425|534|1599
 chitradurga          | chitradurga        | chikkagondanahalli                 |425|534|1600
 chitradurga          | chitradurga        | sirigere                           |425|534|1601
 chitradurga          | chitradurga        | hireguntanur                       |425|534|1602
 chitradurga          | chitradurga        | godabanal                          |425|534|1603
 chitradurga          | chitradurga        | bhimasamudra                       |425|534|1604
 chitradurga          | chitradurga        | madakaripura                       |425|534|1605
 chitradurga          | chitradurga        | d.s.halli                          |425|534|1606
 chitradurga          | chitradurga        | bharamasagara                      |425|534|1607
 chitradurga          | chitradurga        | yalagodu                           |425|534|1608
 chitradurga          | chitradurga        | m.k.hatti                          |425|534|1609
 chitradurga          | chitradurga        | chikkabennur                       |425|534|1610
 chitradurga          | chitradurga        | belagatta                          |425|534|1611
 chitradurga          | chitradurga        | chitradurga north                  |425|534|1612
 chitradurga          | chitradurga        | chitradurga south                  |425|534|1613
 chitradurga          | chitradurga        | urdu-1                             |425|534|9652
 chitradurga          | chitradurga        | urdu-2                             |425|534|9653
 chitradurga          | chitradurga        | chitradurga east                   |425|534|9654
 chitradurga          | chitradurga        | chitradurga-west                   |425|534|9655
 chitradurga          | chitradurga        | kogunde                            |425|534|9656
 chitradurga          | chitradurga        | esamudra                           |425|534|9657
 chitradurga          | chitradurga        | lakshmisagara                      |425|534|9658
 chitradurga          | chitradurga        | kolahal                            |425|534|9659
 chitradurga          | chitradurga        | gonuru                             |425|534|9660
 chitradurga          | chitradurga        | doddalaghatta                      |425|534|10082
 chitradurga          | chitradurga        | hulluru                            |425|534|10083
 chitradurga          | chitradurga        | inahalli kurubarahatti             |425|534|10084
 chitradurga          | chitradurga        | ingaladal                          |425|534|10085
 chitradurga          | chitradurga        | janakonda                          |425|534|10086
 chitradurga          | chitradurga        | j n kote                           |425|534|10087
 chitradurga          | chitradurga        | kallahalli                         |425|534|10088
 chitradurga          | chitradurga        | kunabevu                           |425|534|10089
 chitradurga          | chitradurga        | muddapura                          |425|534|10090
 chitradurga          | chitradurga        | siddapura                          |425|534|10091
 chitradurga          | hiriyur            | v.v.pura                           |425|536|1628
 chitradurga          | hiriyur            | maskalmatti                        |425|536|1629
 chitradurga          | hiriyur            | hiriyur north                      |425|536|1630
 chitradurga          | hiriyur            | dharmapura                         |425|536|1631
 chitradurga          | hiriyur            | hariyebbe                          |425|536|1632
 chitradurga          | hiriyur            | eshwaragere                        |425|536|1633
 chitradurga          | hiriyur            | j.g.halli                          |425|536|1634
 chitradurga          | hiriyur            | aranakatte                         |425|536|1635
 chitradurga          | hiriyur            | adivala                            |425|536|1636
 chitradurga          | hiriyur            | gowdanahalli                       |425|536|1637
 chitradurga          | hiriyur            | yelladakere                        |425|536|1638
 chitradurga          | hiriyur            | imangala                           |425|536|1639
 chitradurga          | hiriyur            | yerabahalli                        |425|536|1640
 chitradurga          | hiriyur            | metikurke                          |425|536|1641
 chitradurga          | hiriyur            | hiriyur south                      |425|536|9643
 chitradurga          | hiriyur            | abbinahole                         |425|536|10092
 chitradurga          | hiriyur            | babbur                             |425|536|10093
 chitradurga          | hiriyur            | beerenahalli                       |425|536|10094
 chitradurga          | hiriyur            | b  roopa                           |425|536|10095
 chitradurga          | hiriyur            | dindavara                          |425|536|10096
 chitradurga          | hiriyur            | hal madenahally                    |425|536|10097
 chitradurga          | hiriyur            | harthikote                         |425|536|10098
 chitradurga          | hiriyur            | hulagulakunte                      |425|536|10099
 chitradurga          | hiriyur            | khandenahalli                      |425|536|10100
 chitradurga          | hiriyur            | kodihalli                          |425|536|10101
 chitradurga          | hiriyur            | ragenahalli                        |425|536|10102
 chitradurga          | hiriyur            | urdu east                          |425|536|10103
 chitradurga          | hiriyur            | urdu west                          |425|536|10104
 chitradurga          | holalkere          | gunderi                            |425|537|1643
 chitradurga          | holalkere          | muthugaduru                        |425|537|1644
 chitradurga          | holalkere          | chikkajajuru                       |425|537|1645
 chitradurga          | holalkere          | n.g.halli                          |425|537|1646
 chitradurga          | holalkere          | echagatta                          |425|537|1647
 chitradurga          | holalkere          | maladihalli                        |425|537|1648
 chitradurga          | holalkere          | talya                              |425|537|1649
 chitradurga          | holalkere          | b.durga                            |425|537|1650
 chitradurga          | holalkere          | h.d.pura                           |425|537|1651
 chitradurga          | holalkere          | ramagiri                           |425|537|1652
 chitradurga          | holalkere          | talikatte                          |425|537|1653
 chitradurga          | holalkere          | holalkere                          |425|537|1654
 chitradurga          | holalkere          | chikkayammiganuru                  |425|537|1972
 chitradurga          | holalkere          | shivapura                          |425|537|9511
 chitradurga          | holalkere          | holalkere urdu                     |425|537|9512
 chitradurga          | holalkere          | adanuru                            |425|537|10105
 chitradurga          | holalkere          | andanuru                           |425|537|10106
 chitradurga          | holalkere          | bidarakere                         |425|537|10107
 chitradurga          | holalkere          | shivaganga                         |425|537|10108
 chitradurga          | holalkere          | thekalavatti                       |425|537|10109
 chitradurga          | holalkere          | upparigenahalli                    |425|537|10110
 chitradurga          | hosadurga          | hosdurga town                      |425|538|1655
 chitradurga          | hosadurga          | srirampura                         |425|538|1657
 chitradurga          | hosadurga          | kanchipura                         |425|538|1658
 chitradurga          | hosadurga          | s.nerlakere                        |425|538|1659
 chitradurga          | hosadurga          | mattodu                            |425|538|1660
 chitradurga          | hosadurga          | baguru                             |425|538|1661
 chitradurga          | hosadurga          | madadakere                         |425|538|1662
 chitradurga          | hosadurga          | janakal                            |425|538|1663
 chitradurga          | hosadurga          | m.g.dibba                          |425|538|1664
 chitradurga          | hosadurga          | kalkere                            |425|538|1665
 chitradurga          | hosadurga          | devigere                           |425|538|1666
 chitradurga          | hosadurga          | malali                             |425|538|1667
 chitradurga          | hosadurga          | belaguru                           |425|538|1668
 chitradurga          | hosadurga          | hunavinadu                         |425|538|9513
 chitradurga          | hosadurga          | attimage bhovihatti                |425|538|9514
 chitradurga          | hosadurga          | devapura                           |425|538|9515
 chitradurga          | hosadurga          | kellodu                            |425|538|9516
 chitradurga          | hosadurga          | doddathekalavatti                  |425|538|9517
 chitradurga          | hosadurga          | doddaghatta                        |425|538|10111
 chitradurga          | hosadurga          | garaga                             |425|538|10112
 chitradurga          | hosadurga          | gavirangapura                      |425|538|10113
 chitradurga          | hosadurga          | guddadaneralakere                  |425|538|10114
 chitradurga          | hosadurga          | mallappanahalli                    |425|538|10115
 chitradurga          | hosadurga          | sanehalli                          |425|538|10116
 chitradurga          | hosadurga          | sheeranakatte                      |425|538|10117
 chitradurga          | molakalmur         | b.g.kere                           |425|539|1669
 chitradurga          | molakalmur         | konasagara                         |425|539|1671
 chitradurga          | molakalmur         | molakalmur east                    |425|539|1673
 chitradurga          | molakalmur         | molakalmur west                    |425|539|1674
 chitradurga          | molakalmur         | hanagal                            |425|539|1675
 chitradurga          | molakalmur         | nagasamudra                        |425|539|1676
 chitradurga          | molakalmur         | devasamudra                        |425|539|1677
 chitradurga          | molakalmur         | siddapura                          |425|539|1678
 chitradurga          | molakalmur         | rampura                            |425|539|1679
 chitradurga          | molakalmur         | j.b.halli                          |425|539|1680
 chitradurga          | molakalmur         | tammenahalli                       |425|539|1682
 chitradurga          | molakalmur         | block urdu                         |425|539|9518
 dakshina kannada     | bantwal            | ajjinadka                          |436|9689|9704
 dakshina kannada     | bantwal            | balthila                           |436|9689|10119
 dakshina kannada     | bantwal            | bantwal                            |436|9689|10120
 dakshina kannada     | bantwal            | bantwal mooda                      |436|9689|10121
 dakshina kannada     | bantwal            | chennaithody                       |436|9689|10122
 dakshina kannada     | bantwal            | huhakuvakallu                      |436|9689|10123
 dakshina kannada     | bantwal            | ira                                |436|9689|10124
 dakshina kannada     | bantwal            | kadeshivalaya                      |436|9689|10125
 dakshina kannada     | bantwal            | kalladka                           |436|9689|10126
 dakshina kannada     | bantwal            | kambalabettu                       |436|9689|10127
 dakshina kannada     | bantwal            | kanyana                            |436|9689|10128
 dakshina kannada     | bantwal            | kedila                             |436|9689|10129
 dakshina kannada     | bantwal            | kerebali                           |436|9689|10130
 dakshina kannada     | bantwal            | kolnadu salethur                   |436|9689|10131
 dakshina kannada     | bantwal            | madhva                             |436|9689|10132
 dakshina kannada     | bantwal            | manchi                             |436|9689|10133
 dakshina kannada     | bantwal            | mani                               |436|9689|10134
 dakshina kannada     | bantwal            | mithanadka                         |436|9689|10135
 dakshina kannada     | bantwal            | poopadikatte                       |436|9689|10136
 dakshina kannada     | bantwal            | rayee                              |436|9689|10137
 dakshina kannada     | bantwal            | sajipamooda                        |436|9689|10138
 dakshina kannada     | bantwal            | thumbe                             |436|9689|10139
 dakshina kannada     | bantwal            | udayagiri kuddupadav               |436|9689|10140
 dakshina kannada     | bantwal            | uli                                |436|9689|10141
 dakshina kannada     | bantwal            | vittal                             |436|9689|10142
 dakshina kannada     | belthangady        | andinje                            |436|9690|9705
 dakshina kannada     | belthangady        | aniyoor kakkinje                   |436|9690|10144
 dakshina kannada     | belthangady        | bajire                             |436|9690|10145
 dakshina kannada     | belthangady        | bangady                            |436|9690|10146
 dakshina kannada     | belthangady        | belthangady                        |436|9690|10147
 dakshina kannada     | belthangady        | guruvayanakere                     |436|9690|10148
