       district       |     block_name     |            cluster_name            |           village_name           | pincode | school_code |                       school_name                        
 MANDYA               | PANDAVAPURA        | LAXMISAGARA                        | KODA HALLY HOSUR                 |571434|29220608401| GHPS KODA HALLY HOSUR
 MANDYA               | PANDAVAPURA        | LAXMISAGARA                        | LAKSHMISAGARA                    |571434|29220609101| GHPS LAKSHMI SAGARA
 MANDYA               | PANDAVAPURA        | LAXMISAGARA                        | MAHADESHWARA PURA                |571434|29220609701| GHPS MAHADESHWARA PURA
 MANDYA               | PANDAVAPURA        | LAXMISAGARA                        | NEELANA HALLY                    |571434|29220611101| GHPS NEELANA HALLY
 MANDYA               | PANDAVAPURA        | LAXMISAGARA                        | PATTANA GERE                     |571434|29220611601| GLPS PATTNA GERE
 MANDYA               | PANDAVAPURA        | LAXMISAGARA                        | SANABA                           |571455|29220612001| GHPS SANABA
 MANDYA               | PANDAVAPURA        | LAXMISAGARA                        | SANABA                           |571455|29220612003| GLPS HOSA BADAVANE SANABA
 MANDYA               | PANDAVAPURA        | LAXMISAGARA                        | SANABA                           |571455|29220612002| GLPS SANABADA KOPPAL
 MANDYA               | PANDAVAPURA        | LAXMISAGARA                        | SHANKANA HALLY                   |571434|29220612501| GLPS SHANKANA HALLY
 MANDYA               | PANDAVAPURA        | LAXMISAGARA                        | TIRUMALA PURA1                   |571455|29220613401| GLPS TIRUMALAPURA
 MANDYA               | PANDAVAPURA        | LAXMISAGARA                        | TIRUMALASAGARACHATHRA            |571434|29220613601| GHPS TIRUMALA SAGARA CHATRA
 MANDYA               | PANDAVAPURA        | MANIKYANAHALLI                     | ANOONA HALLY                     |571434|29220600501| GLPS ANOONA HALLY
 MANDYA               | PANDAVAPURA        | MANIKYANAHALLI                     | BELLALE                          |571434|29220602001| GHPS BELLALE
 MANDYA               | PANDAVAPURA        | MANIKYANAHALLI                     | BOLENA HALLY                     |571431|29220602401| GLPS BOLENA HALLY
 MANDYA               | PANDAVAPURA        | MANIKYANAHALLI                     | CHITTANA HALLY                   |571434|29220603501| GHPS CHITTANA HALLY
 MANDYA               | PANDAVAPURA        | MANIKYANAHALLI                     | GOWDA GERE                       |571434|29220604701| GLPS GOWDAGERE
 MANDYA               | PANDAVAPURA        | MANIKYANAHALLI                     | HALEBEEDU                        |571434|29220605202| GHPS HALE BEEDU
 MANDYA               | PANDAVAPURA        | MANIKYANAHALLI                     | HALEBEEDU                        |571434|29220605201| GLPS CHEEKANA HALLY
 MANDYA               | PANDAVAPURA        | MANIKYANAHALLI                     | HALEBEEDU                        |571434|29220605204| GLPS MUDALA KOPPALU
 MANDYA               | PANDAVAPURA        | MANIKYANAHALLI                     | HOSAKOTE                         |571434|29220605901| GHPS HOSAKOTE
 MANDYA               | PANDAVAPURA        | MANIKYANAHALLI                     | KUPPA HALLY                      |571434|29220608601| GLPS KUPPA HALLY
 MANDYA               | PANDAVAPURA        | MANIKYANAHALLI                     | MANIKANA HALLY                   |571434|29220610101| GHPS MANIKANA HALLY
 MANDYA               | PANDAVAPURA        | MANIKYANAHALLI                     | MANIKANA HALLY                   |571434|29220610102| GLPS SINGRI GOWDANA KOPPALU
 MANDYA               | PANDAVAPURA        | MANIKYANAHALLI                     | MANIKANA HALLY                   |571434|29220610103| GLPS THOPE GWODANA KOPPALU
 MANDYA               | PANDAVAPURA        | MANIKYANAHALLI                     | MAY NAGARA                       |571434|29220610201| GHPS MAYNAGARA
 MANDYA               | PANDAVAPURA        | MANIKYANAHALLI                     | NARA HALLY                       |571431|29220610801| GHPS NARA HALLY
 MANDYA               | PANDAVAPURA        | MANIKYANAHALLI                     | SHETTA HALLY M                   |571432|29220612602| GLPS G. SHETTA HALLY
 MANDYA               | PANDAVAPURA        | MANIKYANAHALLI                     | SHETTA HALLY M                   |571434|29220612601| GLPS M. SHETTA HALLY
 MANDYA               | PANDAVAPURA        | MELU KOTE                          | BALIGHATTA                       |571431|29220601301| GHPS BALI GHATTA
 MANDYA               | PANDAVAPURA        | MELU KOTE                          | BALIGHATTA                       |571431|29220601302| GLPS M.R. KOPPALU
 MANDYA               | PANDAVAPURA        | MELU KOTE                          | B. KODAGA HALLY                  |571431|29220601001| GLPS B. KODAGA HALLY
 MANDYA               | PANDAVAPURA        | MELU KOTE                          | KANAGONA HALLY                   |571431|29220607601| GLPS KANAGONA HALLY
 MANDYA               | PANDAVAPURA        | MELU KOTE                          | MELUKOTE                         |571431|29220609502| GHPGS MELUKOTE
 MANDYA               | PANDAVAPURA        | MELU KOTE                          | MELUKOTE                         |571431|29220609506| GHPS BOYS MELUKOTE
 MANDYA               | PANDAVAPURA        | MELU KOTE                          | NARANA PURA2                     |571431|29220611001| GLPS NARANA PURA
 MANDYA               | PANDAVAPURA        | MELU KOTE                          | PAGADE KALLA HALLY               |571431|29220611401| GLPS PAGADE KALLA HALLY
 MANDYA               | PANDAVAPURA        | MELU KOTE                          | RAMPURA                          |571431|29220611901| GLPS RAMPURA
 MANDYA               | PANDAVAPURA        | MELU KOTE                          | THALEKERE                        |571431|29220613301| GHPS THALEKERE
 MANDYA               | PANDAVAPURA        | MELU KOTE                          | THALEKERE                        |571431|29220613302| GLPS CHALLARA HALLY KOPPAL
 MANDYA               | PANDAVAPURA        | NARAYANA PURA                      | HOSAHALLI                        |571455|29220614501| GLPS HOSA HALLY
 MANDYA               | PANDAVAPURA        | NARAYANA PURA                      | KADABA                           |571455|29220606801| GHPS KADABA
 MANDYA               | PANDAVAPURA        | NARAYANA PURA                      | KADABA                           |571455|29220606802| GLPS JAVARE GOWDANA KOPPAL
 MANDYA               | PANDAVAPURA        | NARAYANA PURA                      | KAMANAYAKANA HALLY               |571455|29220607301| GLPS KAMANAYAKANA HALLY
 MANDYA               | PANDAVAPURA        | NARAYANA PURA                      | KODALA                           |571455|29220608501| GHPS KODALA
 MANDYA               | PANDAVAPURA        | NARAYANA PURA                      | KODALA                           |571455|29220608502| GLPS DEVEGOWDANA KOPPAL
 MANDYA               | PANDAVAPURA        | NARAYANA PURA                      | NALLENA HALLY                    |571455|29220610701| GLPS NALLENA HALLY
 MANDYA               | PANDAVAPURA        | NARAYANA PURA                      | NARAYANA PURA1                   |571455|29220610901| GHPS NARAYANA PURA
 MANDYA               | PANDAVAPURA        | NARAYANA PURA                      | SINGA PURA M                     |571455|29220612901| GHPS SINGA PURA M
 MANDYA               | PANDAVAPURA        | NARAYANA PURA                      | VOLAGERE DEVARA HALL             |571455|29220614001| GLPS VALAGERE DEVARA HALLY
 MANDYA               | PANDAVAPURA        | NARAYANA PURA                      | YERE GOWDANA HALLY               |571455|29220614301| GHPS YEREGOWDANA HALLY
 MANDYA               | PANDAVAPURA        | PANDAVA PURA                       | CHIKKADE                         |571434|29220603301| GHPS CHIKKADE
 MANDYA               | PANDAVAPURA        | PANDAVA PURA                       | CHIKKADE                         |571434|29220603302| GLPS DEVEGOWDANA KOPPAL
 MANDYA               | PANDAVAPURA        | PANDAVA PURA                       | PANDAVAPURA-  WARD-1             |571434|29220617501| GUHPS PANDAVAPURA
 MANDYA               | PANDAVAPURA        | PANDAVA PURA                       | PANDAVAPURA-  WARD-10            |571434|29220618411| ADARSHA VIDYALAYA (RMSA) PPURA
 MANDYA               | PANDAVAPURA        | PANDAVA PURA                       | PANDAVAPURA-  WARD-10            |571434|29220618401| GHPBS PANDAVA PURA
 MANDYA               | PANDAVAPURA        | PANDAVA PURA                       | PANDAVAPURA-  WARD-10            |571434|29220618403| MODEL GHPGS PANDAVAPURA
 MANDYA               | PANDAVAPURA        | PANDAVA PURA                       | PANDAVAPURA-  WARD-15            |571434|29220618903| GULPS V.C.COLONY PANDAVAPURA
 MANDYA               | PANDAVAPURA        | PANDAVA PURA                       | PANDAVAPURA-  WARD-16            |571434|29220619002| KGBV SCHOOL
 MANDYA               | PANDAVAPURA        | PANDAVA PURA                       | PANDAVAPURA-  WARD-17            |571434|29220619101| GHPS HAROHALLY
 MANDYA               | PANDAVAPURA        | PANDAVA PURA                       | PANDAVAPURA-  WARD-3             |571434|29220617701| GHPS BEERASHETTY HALLY
 MANDYA               | PANDAVAPURA        | PANDAVA PURA                       | PANDAVAPURA-  WARD-4             |571434|29220617801| GULPS GIRLS PANDAVAPURA
 MANDYA               | PANDAVAPURA        | PANDAVA PURA                       | PANDAVAPURA-  WARD-8             |571434|29220618201| GHPS SHANTHI NAGAR
 MANDYA               | PANDAVAPURA        | PANDAVA PURA                       | PATTASOMANA HALLY                |571434|29220611701| GHPS PATTASOMANA HALLY
 MANDYA               | PANDAVAPURA        | RAGIMUDDANAHALLI                   | ALPA HALLY                       |571812|29220600301| GHPS ALPA HALLY
 MANDYA               | PANDAVAPURA        | RAGIMUDDANAHALLI                   | ALPA HALLY                       |571812|29220600303| GLPS KAVERI PURA
 MANDYA               | PANDAVAPURA        | RAGIMUDDANAHALLI                   | BABY                             |571455|29220601101| GHPS BABY
 MANDYA               | PANDAVAPURA        | RAGIMUDDANAHALLI                   | GUMMANA HALLY                    |571455|29220604907| GHPS JODI GUMMANA HALLYQ
 MANDYA               | PANDAVAPURA        | RAGIMUDDANAHALLI                   | GUMMANA HALLY                    |571455|29220604901| GHPS RAGI MUDDANA HALLY
 MANDYA               | PANDAVAPURA        | RAGIMUDDANAHALLI                   | GUMMANA HALLY                    |571455|29220604903| GLPS BASAVANA GUDI KOPPAL
 MANDYA               | PANDAVAPURA        | RAGIMUDDANAHALLI                   | GUMMANA HALLY                    |571455|29220604905| GLPS HONNENA HALLY
 MANDYA               | PANDAVAPURA        | RAGIMUDDANAHALLI                   | GUMMANA HALLY                    |571455|29220604904| GLPS HUNASE KATTE KOPPAL
 MANDYA               | PANDAVAPURA        | RAGIMUDDANAHALLI                   | GUMMANA HALLY                    |571455|29220604902| GLPS KUMBARA KOPPALU
 MANDYA               | PANDAVAPURA        | RAGIMUDDANAHALLI                   | GUMMANA HALLY                    |571455|29220604908| GLPS RAGIMUDDANAHALLY HOSA B.
 MANDYA               | PANDAVAPURA        | RAGIMUDDANAHALLI                   | GUMMANA HALLY                    |571455|29220604906| GULPS RAGI MUDDANA HALLY
 MANDYA               | PANDAVAPURA        | RAGIMUDDANAHALLI                   | HONAGANA HALLY                   |571455|29220605801| GHPS HONAGANA HALLY
 MANDYA               | PANDAVAPURA        | RAGIMUDDANAHALLI                   | KANIVE KOPPALU                   |571455|29220607701| GHPS KANIVE KOPPAL
 MANDYA               | PANDAVAPURA        | RAGIMUDDANAHALLI                   | KURUBARAMALLENAHALLY             |571455|29220608801| GLPS K. MALLENA HALLY
 MANDYA               | PANDAVAPURA        | RAGIMUDDANAHALLI                   | MADARA HALLY2                    |571455|29220609401| GHPS SHIND BHOOGAN HALLY
 MANDYA               | PANDAVAPURA        | SUNKA THONNURU                     | AANU VALU                        |571434|29220600101| GLPS AANUVALU
 MANDYA               | PANDAVAPURA        | SUNKA THONNURU                     | AANU VALU                        |571434|29220600102| GLPS SHIKARIPURA
 MANDYA               | PANDAVAPURA        | SUNKA THONNURU                     | ATTIGANA HALLY                   |571434|29220600901| GLPS ATTIGANA HALLY
 MANDYA               | PANDAVAPURA        | SUNKA THONNURU                     | BALE ATHIGUPPE                   |571434|29220601501| GHPS BALE ATHIGUPPE
 MANDYA               | PANDAVAPURA        | SUNKA THONNURU                     | BANA GHATTA                      |571434|29220601601| GLPS BANA GHATTA
 MANDYA               | PANDAVAPURA        | SUNKA THONNURU                     | BEVINA KUPPE                     |571434|29220602201| GHPS BEVINA KUPPE
 MANDYA               | PANDAVAPURA        | SUNKA THONNURU                     | GANADA HOSUR                     |571434|29220604401| GLPS GANADA HOSUR
 MANDYA               | PANDAVAPURA        | SUNKA THONNURU                     | HIREMARALI                       |571434|29220605701| GHPS HIREMARALI
 MANDYA               | PANDAVAPURA        | SUNKA THONNURU                     | KALENA  HALLY                    |571434|29220607202| GHPS KALENA HALLY
 MANDYA               | PANDAVAPURA        | SUNKA THONNURU                     | KODAGA HALLY S                   |571434|29220608301| GLPS S. KODAGA HALLY
 MANDYA               | PANDAVAPURA        | SUNKA THONNURU                     | MADARA HALLY1                    |571434|29220609301| GLPS MADARA HALLY
 MANDYA               | PANDAVAPURA        | SUNKA THONNURU                     | NALLAHALLY                       |571434|29220610602| GLPS ERE GOWDANA KOPPAL
 MANDYA               | PANDAVAPURA        | SUNKA THONNURU                     | NALLAHALLY                       |571434|29220610601| GLPS NALLA HALLY
 MANDYA               | PANDAVAPURA        | SUNKA THONNURU                     | SUNKA THONNUR                    |571434|29220613103| GDPEP.G.LPS SUNKATHONNUR
 MANDYA               | PANDAVAPURA        | SUNKA THONNURU                     | SUNKA THONNUR                    |571434|29220613101| GHPS SUNKATHONNUR
 MANDYA               | SRIRANGA PATNA     | ARAKERE                            | ALAGOODU                         |571807|29220700501| GHPS ALAGOODU
 MANDYA               | SRIRANGA PATNA     | ARAKERE                            | ARAKERE                          |571415|29220700903| GHPS ARAKERE
 MANDYA               | SRIRANGA PATNA     | ARAKERE                            | ARAKERE                          |571415|29220700908| GHPS(BOYS) ARAKERE
 MANDYA               | SRIRANGA PATNA     | ARAKERE                            | ARAKERE                          |571415|29220700904| GHPS MANDYA KOPPALU
 MANDYA               | SRIRANGA PATNA     | ARAKERE                            | ARAKERE                          |571415|29220700901| GLPS CHINDE GOWDANA KOPPAL
 MANDYA               | SRIRANGA PATNA     | ARAKERE                            | ARAKERE                          |571415|29220700902| GULPS ARAKERE
 MANDYA               | SRIRANGA PATNA     | ARAKERE                            | BALLEKERI                        |571415|29220701201| GHPS BALLEKERE
 MANDYA               | SRIRANGA PATNA     | ARAKERE                            | BALLEKERI                        |571415|29220701202| GLPS MANIGOWDANA HUNDI
 MANDYA               | SRIRANGA PATNA     | ARAKERE                            | BANNA HALLY                      |571415|29220701401| GHPS BANNA H ALLY
 MANDYA               | SRIRANGA PATNA     | ARAKERE                            | BETTA HALLY                      |571415|29220701901| GLPS BETTA HALLY
 MANDYA               | SRIRANGA PATNA     | ARAKERE                            | CHIKKA HARO HALLY                |571415|29220702701| GLPS CHIKKA HARO HALLY
 MANDYA               | SRIRANGA PATNA     | ARAKERE                            | GARAKA HALLY                     |571415|29220703901| GLPS GARAKA HALLY
 MANDYA               | SRIRANGA PATNA     | ARAKERE                            | GENDE HOSA HALLY                 |571415|29220704001| GHPS GENDE HOSA HALLY
 MANDYA               | SRIRANGA PATNA     | ARAKERE                            | HUNJANA KERE                     |571415|29220705101| GLPS HUNJANAKERE
 MANDYA               | SRIRANGA PATNA     | ARAKERE                            | MADARA HALLY                     |571415|29220706801| GLPS MADARA HALLY
 MANDYA               | SRIRANGA PATNA     | ARAKERE                            | MOLLENA HALLY                    |571807|29220707501| GLPS MOLLENA HALLY
 MANDYA               | SRIRANGA PATNA     | ARAKERE                            | THADAGAVADI                      |571415|29220709301| GHPS THADAGAVADI
 MANDYA               | SRIRANGA PATNA     | BABURAYANA KOPPALU                 | CHANNANA KERE                    |571817|29220702601| GLPS CHANNANA KERE
 MANDYA               | SRIRANGA PATNA     | BABURAYANA KOPPALU                 | GOWDA HALLY                      |571807|29220704201| GLPS GOWDA HALLY
 MANDYA               | SRIRANGA PATNA     | BABURAYANA KOPPALU                 | JAKKANA HALLY                    |571807|29220705301| GHPS JAKKANA HALLY
 MANDYA               | SRIRANGA PATNA     | BABURAYANA KOPPALU                 | KALENA HALLY                     |571807|29220705701| GLPS KALENA HALLY
 MANDYA               | SRIRANGA PATNA     | BABURAYANA KOPPALU                 | KIRANGOORU                       |571807|29220706304| GHPS B.R. KOPPAL
 MANDYA               | SRIRANGA PATNA     | BABURAYANA KOPPALU                 | KIRANGOORU                       |571438|29220706302| GLPS KENGAR KOPPAL
 MANDYA               | SRIRANGA PATNA     | BABURAYANA KOPPALU                 | KIRANGOORU                       |571807|29220706303| GULPS KIRANGOOR
 MANDYA               | SRIRANGA PATNA     | BABURAYANA KOPPALU                 | NEELANA KOPPALU                  |571807|29220708001| GLPS NEELANA KOPPALU
 MANDYA               | SRIRANGA PATNA     | BABURAYANA KOPPALU                 | T. M. HOSUR                      |571807|29220709202| GHPS T. M. HOSUR
 MANDYA               | SRIRANGA PATNA     | BABURAYANA KOPPALU                 | T. M. HOSUR                      |571415|29220709203| GLPS SHRIRAMPURA
 MANDYA               | SRIRANGA PATNA     | CHIKKA ANKANA HALLY                | BONTHAGA HALLY                   |571415|29220702102| GHPS BONTHAGA HALLY
 MANDYA               | SRIRANGA PATNA     | CHIKKA ANKANA HALLY                | BONTHAGA HALLY                   |571415|29220702101| GLPS KOKKARE HUNDI
 MANDYA               | SRIRANGA PATNA     | CHIKKA ANKANA HALLY                | CHIKKANAKANA HALLY               |571415|29220702801| GHPS CHIKKANKANA HALLY
 MANDYA               | SRIRANGA PATNA     | CHIKKA ANKANA HALLY                | HAMPAPURA                        |571438|29220704301| GHPS HAMPAPURA
 MANDYA               | SRIRANGA PATNA     | CHIKKA ANKANA HALLY                | HEBBADI                          |571477|29220704501| GHPS HEBBADI
 MANDYA               | SRIRANGA PATNA     | CHIKKA ANKANA HALLY                | HEBBADI                          |571477|29220704502| GHPS HEBBADI HUNDI
 MANDYA               | SRIRANGA PATNA     | CHIKKA ANKANA HALLY                | HOSUR                            |571477|29220704801| GLPS HOSUR
 MANDYA               | SRIRANGA PATNA     | CHIKKA ANKANA HALLY                | HURALIKYATHANA HALLY             |571415|29220705201| GHPS HURALI KYATHANA HALLY
 MANDYA               | SRIRANGA PATNA     | CHIKKA ANKANA HALLY                | MELAPURA                         |571477|29220707301| GHPS MELAPURA
 MANDYA               | SRIRANGA PATNA     | CHIKKA ANKANA HALLY                | SUGGANA HALLY                    |571415|29220709101| GLPS SUGGANA HALLY
 MANDYA               | SRIRANGA PATNA     | DARASAGUPPE                        | ACHHAPPANA KOPPALU               |571438|29220700101| GHPS ACHHAPPANA KOPPALU
 MANDYA               | SRIRANGA PATNA     | DARASAGUPPE                        | BALLENA HALLY                    |571807|29220701302| GHPS BALLENA HALLY
 MANDYA               | SRIRANGA PATNA     | DARASAGUPPE                        | BALLENA HALLY                    |571435|29220701301| GLPS HANUMANTHA NAGARA
 MANDYA               | SRIRANGA PATNA     | DARASAGUPPE                        | CHANDAGIRI KOPPALU               |571807|29220702401| GHPS CHINDAGIRI KOPPAL
 MANDYA               | SRIRANGA PATNA     | DARASAGUPPE                        | DARASA GUPPE                     |571435|29220703301| GHPS DARASA GUPPE
 MANDYA               | SRIRANGA PATNA     | DARASAGUPPE                        | DODDE GOWDANA KOPPAL             |571438|29220703601| GLPS DODDE GOWDANA KOPPAL
 MANDYA               | SRIRANGA PATNA     | DARASAGUPPE                        | KADATA NALU                      |571435|29220705602| GHPS KADATANALU
 MANDYA               | SRIRANGA PATNA     | DARASAGUPPE                        | KADATA NALU                      |571427|29220705601| GLPS ARATI UKKADA
 MANDYA               | SRIRANGA PATNA     | DARASAGUPPE                        | KOODALA KUPPE                    |571807|29220706501| GHPS KOODALA KUPPE
 MANDYA               | SRIRANGA PATNA     | DARASAGUPPE                        | NELAMANE                         |571435|29220708101| GHPS NELAMANE
 MANDYA               | SRIRANGA PATNA     | DARASAGUPPE                        | RAMPURA                          |571438|29220708701| GLPS RAMPURA
 MANDYA               | SRIRANGA PATNA     | GANANGOOR                          | CHANNA HALLI                     |571807|29220702501| GLPS CHINNENA HALLY
 MANDYA               | SRIRANGA PATNA     | GANANGOOR                          | CHINNAYAKANA HALLY               |571807|29220702901| GLPS CHINNAYAKANA HALLY
 MANDYA               | SRIRANGA PATNA     | GANANGOOR                          | GANANGOORU                       |571807|29220703801| GHPS GANANGOOR
 MANDYA               | SRIRANGA PATNA     | GANANGOOR                          | K. SHETTA HALLY                  |571807|29220705503| GHPS K. SHETTA HALLY
 MANDYA               | SRIRANGA PATNA     | GANANGOOR                          | K. SHETTA HALLY                  |571415|29220705501| GLPS GARUDANA UKKADA
 MANDYA               | SRIRANGA PATNA     | GANANGOOR                          | K. SHETTA HALLY                  |571807|29220705502| GLPS GOWRI PURA
 MANDYA               | SRIRANGA PATNA     | GANANGOOR                          | MARALAGALA                       |571807|29220707201| GLPS MARALAGALA
 MANDYA               | SRIRANGA PATNA     | GANANGOOR                          | M. SHETTY HALLY                  |571807|29220706702| GHPS M. SHETTY HALLY
 MANDYA               | SRIRANGA PATNA     | GANANGOOR                          | SABBANA KUPPE                    |571807|29220708802| GHPS SABBANAKUPPE
 MANDYA               | SRIRANGA PATNA     | GANANGOOR                          | SABBANA KUPPE                    |571807|29220708801| GLPS MALLEGOWDANA KOPPALU
 MANDYA               | SRIRANGA PATNA     | GANANGOOR                          | SIDDAPURA                        |571807|29220708901| GLPS KODISHETTY PURA
 MANDYA               | SRIRANGA PATNA     | GANANGOOR                          | SIDDAPURA                        |571807|29220708902| GLPS SIDDAPURA
 MANDYA               | SRIRANGA PATNA     | GANANGOOR                          | SRINIVASA AGRAHARA               |571438|29220700301| GHPS SRINIVASA AGRAHARA
 MANDYA               | SRIRANGA PATNA     | KODIYALA                           | ALADA HALLY                      |571402|29220700401| GLPS ALADA HALLY
 MANDYA               | SRIRANGA PATNA     | KODIYALA                           | CHOTTANA HALLY                   |571415|29220703101| GLPS CHOTTANA HALLY
 MANDYA               | SRIRANGA PATNA     | KODIYALA                           | DODDA HARO HALLY                 |571415|29220703501| GLPS DODDA HARO HALLY
 MANDYA               | SRIRANGA PATNA     | KODIYALA                           | GAMANA HALLY                     |571478|29220703705| GHPS GAMANA HALLY
 MANDYA               | SRIRANGA PATNA     | KODIYALA                           | GAMANA HALLY                     |571402|29220703704| GHPS MARASINGANA HALLY
 MANDYA               | SRIRANGA PATNA     | KODIYALA                           | GAMANA HALLY                     |571402|29220703703| GLPS DEVARAGUDDANA KOPPAL
 MANDYA               | SRIRANGA PATNA     | KODIYALA                           | GAMANA HALLY                     |571478|29220703701| GLPS KALKERE
 MANDYA               | SRIRANGA PATNA     | KODIYALA                           | GAMANA HALLY                     |571402|29220703702| GLPS KEREMEGALA KOPPALA
 MANDYA               | SRIRANGA PATNA     | KODIYALA                           | HUNASANA HALLY                   |571415|29220705001| GHPS HUNASANA HALLY
 MANDYA               | SRIRANGA PATNA     | KODIYALA                           | KODIYALA                         |571415|29220706402| GHPS KODIYALA
 MANDYA               | SRIRANGA PATNA     | KODIYALA                           | KODIYALA                         |571415|29220706401| GULPS KODIYALA
 MANDYA               | SRIRANGA PATNA     | KODIYALA                           | NERALEKERE                       |571415|29220708201| GHPS NERALEKERE
 MANDYA               | SRIRANGA PATNA     | KODIYALA                           | P. HALLY                         |571415|29220708301| GHPS PEE HALLY
 MANDYA               | SRIRANGA PATNA     | K. R. SAGARA                       | BASTI PURA                       |571606|29220701501| GHPS BASTI PURA
 MANDYA               | SRIRANGA PATNA     | K. R. SAGARA                       | BELAGOLA                         |571606|29220701706| GHPS BELAGOLA (P.T)
 MANDYA               | SRIRANGA PATNA     | K. R. SAGARA                       | BELAGOLA                         |571606|29220701708| GLPS (MCF) BELAGOLA
 MANDYA               | SRIRANGA PATNA     | K. R. SAGARA                       | HONGA HALLY                      |571607|29220704607| GHPS K.R.S.
 MANDYA               | SRIRANGA PATNA     | K. R. SAGARA                       | HONGA HALLY                      |571607|29220704606| GHPS K.R. S. (S.Q)
 MANDYA               | SRIRANGA PATNA     | K. R. SAGARA                       | HONGA HALLY                      |571607|29220704603| GLPS HONGA HALLY
 MANDYA               | SRIRANGA PATNA     | K. R. SAGARA                       | HONGA HALLY                      |571607|29220704601| GLPS K. R. S.
 MANDYA               | SRIRANGA PATNA     | K. R. SAGARA                       | HONGA HALLY                      |571607|29220704602| GLPS K. R. S. (O.Q)
 MANDYA               | SRIRANGA PATNA     | K. R. SAGARA                       | HONGA HALLY                      |571607|29220704604| GULPS K.R.S.
 MANDYA               | SRIRANGA PATNA     | K. R. SAGARA                       | HULIKERE                         |571606|29220704901| GHPS HULIKERE
 MANDYA               | SRIRANGA PATNA     | K. R. SAGARA                       | HULIKERE                         |571607|29220704902| GLPS HOSA HUNDA VADI
 MANDYA               | SRIRANGA PATNA     | K. R. SAGARA                       | MAJJIGE PURA                     |571607|29220707001| GLPS MAJJIGE PURA
 MANDYA               | SRIRANGA PATNA     | MAHADEVA PURA                      | ALLA PATNA                       |578107|29220700601| GHPS ALLA PATNA
 MANDYA               | SRIRANGA PATNA     | MAHADEVA PURA                      | BIDARA HALLY                     |571415|29220702001| GHPS BIDARA HALLY (RMSA UPGRADED)
 MANDYA               | SRIRANGA PATNA     | MAHADEVA PURA                      | CHANNA HALLI                     |571415|29220702502| GHPS CHANNA HALLY
 MANDYA               | SRIRANGA PATNA     | MAHADEVA PURA                      | GOBBARA GALA                     |571415|29220704101| GLPS GOBBARAGALA
 MANDYA               | SRIRANGA PATNA     | MAHADEVA PURA                      | HANGARA HALLY                    |571415|29220704401| GLPS HANGARA HALLY
 MANDYA               | SRIRANGA PATNA     | MAHADEVA PURA                      | MAHADEVA PURA                    |571415|29220706903| GHPS MAHADEVA PURA
 MANDYA               | SRIRANGA PATNA     | MAHADEVA PURA                      | MAHADEVA PURA                    |571415|29220706901| GHPS MAHADEVAPURA BORE
 MANDYA               | SRIRANGA PATNA     | MAHADEVA PURA                      | MUNDUGA DORE                     |571807|29220707604| GHPS D.M. PALYA
 MANDYA               | SRIRANGA PATNA     | MAHADEVA PURA                      | MUNDUGA DORE                     |571807|29220707601| GLPS BASAVANA PURA
 MANDYA               | SRIRANGA PATNA     | MAHADEVA PURA                      | MUNDUGA DORE                     |571432|29220707602| GLPS CHIKKA PALYA
 MANDYA               | SRIRANGA PATNA     | MAHADEVA PURA                      | MUNDUGA DORE                     |571415|29220707603| GLPS MUNDUGA DORE
 MANDYA               | SRIRANGA PATNA     | MAHADEVA PURA                      | THARI PURA                       |571415|29220709401| GLPS THARI PURA
 MANDYA               | SRIRANGA PATNA     | MAHADEVA PURA                      | VADIYANDA HALLY                  |571415|29220709501| GLPS SHANTI KOPPAL
 MANDYA               | SRIRANGA PATNA     | MAHADEVA PURA                      | VADIYANDA HALLY                  |571415|29220709502| GLPS VADIYANDA HALLY
 MANDYA               | SRIRANGA PATNA     | PALA HALLY                         | BELAGOLA                         |571606|29220701704| GHPS BELAGOLA
 MANDYA               | SRIRANGA PATNA     | PALA HALLY                         | BELAGOLA                         |571438|29220701705| GHPS HOSA ANANDOOR
 MANDYA               | SRIRANGA PATNA     | PALA HALLY                         | BELAGOLA                         |571606|29220701701| GLPS BELAGOLA
 MANDYA               | SRIRANGA PATNA     | PALA HALLY                         | HOSA HALLY                       |571606|29220704701| GHPS P. HOSA HALLY
 MANDYA               | SRIRANGA PATNA     | PALA HALLY                         | KAREKURA                         |571438|29220705901| GLPS KARE KURA
 MANDYA               | SRIRANGA PATNA     | PALA HALLY                         | MOGARA HALLY                     |571438|29220707401| GHPS MOGARA HALLY
 MANDYA               | SRIRANGA PATNA     | PALA HALLY                         | PALA  HALLY                      |571438|29220708402| GHPS PALA HALLY
 MANDYA               | SRIRANGA PATNA     | PALA HALLY                         | PALA  HALLY                      |571438|29220708401| GULPS PALA H ALLY
 MANDYA               | SRIRANGA PATNA     | SRI RANGA PATNA                    | BELAVADI                         |571438|29220701801| GHPS BELAVADI
 MANDYA               | SRIRANGA PATNA     | SRI RANGA PATNA                    | BOMMUR AGRAHARA                  |571438|29220700201| GLPS BOMMUR AGRAHARA
 MANDYA               | SRIRANGA PATNA     | SRI RANGA PATNA                    | BRAMHA PURA                      |571438|29220702201| GLPS BRAMHA PURA
 MANDYA               | SRIRANGA PATNA     | SRI RANGA PATNA                    | CHANDAGALU                       |571438|29220702301| GHPS CHANDAGALU
 MANDYA               | SRIRANGA PATNA     | SRI RANGA PATNA                    | NAGUVINA HALLY                   |571438|29220707902| GHPS NAGUVINA HALLY
